Station id,Station Name,Longitude (degrees),Latitude (degrees),Elevation (m),Code,Abbreviation,Year,Jan,Feb,Mar,April,May,June,July,Aug,Sep,Oct,Nov,Dec
01BD048B,BOGAHAMADITTA,80.9,6.97,111,5,PRECIP,2021,197.8999963,99.70000219,226.4999931,317.3999974,323.7000051,164.5000023,216.0000013,283.6000017,DNA,509.3000009,401.4000008,351.4000006
01BD048B,BOGAHAMADITTA,80.9,6.97,111,5,PRECIP,2022,133.600003,85.0999999,125.4000025,750.199995,145.1000007,39.99999943,224.1999993,158.8000014,105.7999976,321.1999997,471.7999966,247.900001
01BD048B,BOGAHAMADITTA,80.9,6.97,111,5,PRECIP,2023,125.7000012,171.0999988,169.3000019,184.8000016,317.800005,48.29999924,7.799999833,142.1000035,236.2000024,DNA,DNA,679.3999917
01GL041B,BENTOTA,80.03,6.42,16,5,PRECIP,2021,DNA,DNA,DNA,222.6999993,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA
01HT028A,BADAGIRIYA TANK,81.15,6.23,16,5,PRECIP,2019,0,29,51.80000019,92.5,27,24,33,112,341.2,352.8000031,260.3000002,213
01HT028A,BADAGIRIYA TANK,81.15,6.23,16,5,PRECIP,2020,50,21,10,39,22.5,19,56.5,45.70000005,112.8000002,29,87.10000002,28
01HT028A,BADAGIRIYA TANK,81.15,6.23,16,5,PRECIP,2021,155.2000008,0,244,44.5,87,19,162,19,48,155,116,211.8000002
01HT028A,BADAGIRIYA TANK,81.15,6.23,16,5,PRECIP,2022,35.5,3.5,83,137,109,49,87,32.5,7,52.5,145.5,85
01HT028A,BADAGIRIYA TANK,81.15,6.23,16,5,PRECIP,2023,69,119.5,42,92.5,89,0,3,18,392,301.5,347.5,393
43466,COLOMBO,79.87,6.9,7,5,PRECIP,2019,15.40000021,156.9999991,41.40000108,193.8000018,126.9000001,257.2000018,136.1,288.4000009,609.8000076,354.9000031,433.5999993,250.3000011
43466,COLOMBO,79.87,6.9,7,5,PRECIP,2020,115.6000031,0.100000001,41.29999987,212.5000031,200.1999985,111.9000009,196.100001,97.50000032,517.7000023,125.5999999,143.6000005,321.8999947
43466,COLOMBO,79.87,6.9,7,5,PRECIP,2021,132.4000008,45.89999919,148.6,325.600002,351.4000007,317.3000065,278.3000028,164.000002,189.3999991,324.199999,483.3999984,95.60000034
43466,COLOMBO,79.87,6.9,7,5,PRECIP,2022,76.29999854,24.90000065,54.9000015,474.1999975,351.7000006,90.99999908,12.50000007,113.1000021,98.70000045,506.5999996,276.6000032,309.6000015
43466,COLOMBO,79.87,6.9,7,5,PRECIP,2023,114.8999971,79.29999895,208.0000037,261.700003,322.0000027,104.4000006,102.3999995,82.2999993,722.2000077,636.5999968,421.6999986,337.5000017
01NE133A,COOLDOWNGINIGATHHENA,80.47,7.02,840,5,PRECIP,2019,18.79999995,191.7000004,12.60000038,275.5999995,62.39999924,661.3000033,581.3999946,881.099989,672.6999963,659.999995,326.9999992,131.7000021
01NE133A,COOLDOWNGINIGATHHENA,80.47,7.02,840,5,PRECIP,2020,21.00000001,9.199999809,92.49999924,301.699998,812.6000034,678.3999945,363.8999967,524.3999975,919.2999924,547.1999902,168.3999992,298.1999963
01NE133A,COOLDOWNGINIGATHHENA,80.47,7.02,840,5,PRECIP,2021,263.9999984,34.10000026,292.5000002,318.7999988,1244.699988,635.7999991,754.1999966,957.5000024,876.4000032,698.9999975,654.2999938,55.99999918
01NE133A,COOLDOWNGINIGATHHENA,80.47,7.02,840,5,PRECIP,2022,24.29999966,72,132.3000021,384.400003,1145.700005,338.9000008,733.6000002,1211.500005,420.1999963,1278.199994,386.199999,280.699999
01NE133A,COOLDOWNGINIGATHHENA,80.47,7.02,840,5,PRECIP,2023,46.60000157,62.99999831,186.5999978,344.9999968,458.7000026,691.0000031,505.1999986,152.999999,988.6000078,777.7000049,545.9999987,395.7999946
01KE0064,CHESTERFORD,80.18,7.07,198,5,PRECIP,2019,3.400000095,206.3999994,23.20000029,352.8999939,203.5000014,411.0000045,214.0999979,479.8999987,690.8000051,856.7000151,499.8999994,278.5000018
01KE0064,CHESTERFORD,80.18,7.07,198,5,PRECIP,2020,26.29999936,0,123.9000006,368.7999992,616.1000048,303.1000022,411.6000004,226.7999979,901.2999966,180.5000024,533.4000025,314.0000033
01KE0064,CHESTERFORD,80.18,7.07,198,5,PRECIP,2023,54.10000038,137.9999981,191.8000016,339.700002,1370.7,559,DNA,DNA,DNA,DNA,DNA,DNA
01KT0066,CLYDE ESTATE,80.03,6.58,24,5,PRECIP,2019,17,140.5,28,260,277,340,85,416,756,644,508,159
01KT0066,CLYDE ESTATE,80.03,6.58,24,5,PRECIP,2020,126,39,78,164,289,362,379,DNA,800,219,235,289
01KT0066,CLYDE ESTATE,80.03,6.58,24,5,PRECIP,2021,345,114,356,270,830,543,525,366,391,576,709,307
01KT0066,CLYDE ESTATE,80.03,6.58,24,5,PRECIP,2022,98,61.60000038,87.70000076,272.4000025,834.8000007,335.5000018,198.2000046,326.7999973,327.6000025,967.7000027,315.8999987,414.6000009
01KT0066,CLYDE ESTATE,80.03,6.58,24,5,PRECIP,2023,165.3999994,198.0999994,303.499999,215.5000014,450.6000004,373.5000019,154.2999988,142.7999992,1072.100004,630.7000043,484.3000016,347.5000019
01CB068A,COLOMBO RENNAISANCE HOTE,79.83,6.92,0,5,PRECIP,2019,6.099999905,164.8000029,81.39999962,167.6000031,171.1999976,215.0999997,85.5000006,243.6999993,523.3000017,390.2999976,292.3999996,228.4000011
01CB068A,COLOMBO RENNAISANCE HOTE,79.83,6.92,0,5,PRECIP,2020,49.20000005,0,33.00000072,235.9000017,224.7000011,117.1000005,159.3000013,86.69999933,430.1999979,101.3999986,195.7000023,275.3000007
01CB068A,COLOMBO RENNAISANCE HOTE,79.83,6.92,0,5,PRECIP,2021,191.4999989,66.79999924,165.1000003,195.0999987,248.3999986,222.1999998,218.4999977,144.4000015,248.7999998,290.1999978,574.6999903,96.90000106
01CB068A,COLOMBO RENNAISANCE HOTE,79.83,6.92,0,5,PRECIP,2022,54.19999933,61.09999925,39.99999996,506.1000001,340.1999941,188.5000005,5.299999923,76.3999995,164.7000004,459.2000014,337.1000045,332.1999998
01CB068A,COLOMBO RENNAISANCE HOTE,79.83,6.92,0,5,PRECIP,2023,120.6000032,66.59999964,103.9000006,171.3999985,362.2999956,93.79999954,76.59999982,64.69999981,835.5000045,690.0000019,580.9999985,334.1000011
01JF062A,CHAVAKACHCHERI,80.17,9.67,16,5,PRECIP,2019,1.5,0,0,10,0,3.700000048,56.70000005,135.5999994,226.5999966,492.9000005,281.100001,250.8999987
01JF062A,CHAVAKACHCHERI,80.17,9.67,16,5,PRECIP,2020,12.19999993,14.39999962,0,4.299999952,40.00000119,4.400000095,144.3999996,27.10000038,184.9000006,15.5,470.3000011,577.6000001
01JF062A,CHAVAKACHCHERI,80.17,9.67,16,5,PRECIP,2021,287.7999994,14,0,20.20000076,105.8000032,31.69999999,68.39999795,7.899999917,32.59999982,393.7000003,904.6999957,201.0000016
01JF062A,CHAVAKACHCHERI,80.17,9.67,16,5,PRECIP,2022,76.49999991,DNA,11.69999999,169.7999988,11.5,3.799999952,49.19999982,87.79999924,0,400,320.1999983,151.8999965
01JF062A,CHAVAKACHCHERI,80.17,9.67,16,5,PRECIP,2023,14,168.6999999,0,8.699999928,117.3000016,5,15,9.699999809,40.60000086,125.8000002,335.3999989,DNA
01PU0065,CHILAW-P.W.D,79.78,7.58,3,5,PRECIP,2019,0,36.69999981,0,166.5999987,13.19999981,81.5,19.20000076,120.9999991,184.7999982,543.6000029,178.7999988,99.20000052
01PU0065,CHILAW-P.W.D,79.78,7.58,3,5,PRECIP,2020,0,0,DNA,DNA,DNA,DNA,82,40.5999999,244.5000033,31.29999924,186.4999988,218.8999962
01PU0065,CHILAW-P.W.D,79.78,7.58,3,5,PRECIP,2021,91.70000079,0,123.7999983,160.5000005,376.3,175.6000047,11.39999962,23.69999981,36.20000076,284.0999985,620.3000011,25.60000038
01PU0065,CHILAW-P.W.D,79.78,7.58,3,5,PRECIP,2022,7.300000191,23,15.70000005,200.3999999,97.69999933,4,6.199999809,24.20000076,18.50000024,DNA,DNA,DNA
01NE0058,CAMPION ESTATE,80.7,6.78,1820,5,PRECIP,2019,16.49999979,106.2999985,57.20000127,187.5,42.70000076,106.5999995,218.2999963,354.1000007,413.2999985,553.8999958,327.4999945,231.9000006
01NE0058,CAMPION ESTATE,80.7,6.78,1820,5,PRECIP,2020,15.20000041,DNA,20.79999971,138.5999998,310.1000053,102.7999991,134.9999994,198,270.7000034,101.9000022,376.8000018,167.9999998
01NE0058,CAMPION ESTATE,80.7,6.78,1820,5,PRECIP,2021,DNA,62.40000033,171.7999997,DNA,DNA,255.9000041,DNA,DNA,DNA,DNA,DNA,DNA
01BD058A,CANAWARELLA GROUP,81.12,6.9,1238,5,PRECIP,2019,35,184,25,172,195,80,100,52.5,373,595.5,568,843
01BD058A,CANAWARELLA GROUP,81.12,6.9,1238,5,PRECIP,2020,163,50,35,335,673,165,255,139,80,91,457,80
01BD058A,CANAWARELLA GROUP,81.12,6.9,1238,5,PRECIP,2021,322,25,222,295,325,DNA,226,274.5,471.5,518,695,174
01BD058A,CANAWARELLA GROUP,81.12,6.9,1238,5,PRECIP,2022,60,163,230,782,64,180,394,330,142,313,507,233
01BD058A,CANAWARELLA GROUP,81.12,6.9,1238,5,PRECIP,2023,143,DNA,DNA,443,390,186,DNA,161,151,951,DNA,DNA
01ML0072,CRYSTAL HILL ESTATE,80.65,7.5,427,5,PRECIP,2019,8.299999952,20.5000006,19.39999962,123.1000002,27.10000038,57.69999957,80.60000181,95.20000094,69.19999981,495.500005,225.1000044,376.200001
01ML0072,CRYSTAL HILL ESTATE,80.65,7.5,427,5,PRECIP,2020,81.99999905,49.10000038,15.80000019,109.9999986,153.7000006,70.09999967,138.2000029,77.20000029,138.0000005,37.90000081,202.1999993,278.9999995
01ML0072,CRYSTAL HILL ESTATE,80.65,7.5,427,5,PRECIP,2021,165.7999995,17.70000005,77.20000005,137.6999996,361.1000013,141.0999997,169.6999989,142.2999997,94.30000019,286.8999968,616.2000093,120.8000016
01ML0072,CRYSTAL HILL ESTATE,80.65,7.5,427,5,PRECIP,2022,35.20000005,17,40.29999924,344.1999969,149.1999998,81.09999681,186.5999991,284.7000008,114.9999982,180.4000025,262.300005,350.3999996
01ML0072,CRYSTAL HILL ESTATE,80.65,7.5,427,5,PRECIP,2023,102.0000005,99.29999828,150.2000008,120.3999984,134.9999998,55.90000057,27.89999962,24.20000029,142.199998,667.2000039,372.2000004,488.999999
01NE317A,CANYON,80.53,6.88,16,5,PRECIP,2019,38.5,130.2999985,30.3999998,184.6000002,123.5999994,513.4000033,520.0999963,750.1999996,367.7999994,512.6000009,383.6999999,144.5000001
01NE317A,CANYON,80.53,6.88,16,5,PRECIP,2020,4.100000143,0,31.9999999,174.5,789.7000006,451.5999999,283.7000028,523.2999995,678.4000011,427.6000044,151.8000012,225.1000012
01NE317A,CANYON,80.53,6.88,16,5,PRECIP,2021,187.2000009,81.89999962,221.3000009,201.200001,892.0999976,333.8999994,623.7999983,665.6999996,545.8999987,501.7000038,600.7999996,118.6000012
01NE317A,CANYON,80.53,6.88,16,5,PRECIP,2022,139.0999992,58.5,211.5999983,234.5000007,930.4999993,233.9999983,610.399999,984.1999942,266.5000022,1034.600003,228.5000029,145.5999999
01NE317A,CANYON,80.53,6.88,16,5,PRECIP,2023,48.89999943,59.50000083,134.1000005,284.9999973,199.700001,390.8999992,532.0999999,71.09999996,561.0999966,467.7999974,536.2000014,221.3999996
01NE317B,CASTLEREIGH,80.57,6.87,16,5,PRECIP,2019,35.39999962,207.7000047,55.20000029,259.4,86.60000032,395.5000004,378.3000001,559.3000003,314.2000003,507.5999997,298.1,171.2000017
01NE317B,CASTLEREIGH,80.57,6.87,16,5,PRECIP,2020,0.5,0,72.79999983,215.8000002,576.4000001,333.6999998,257.6999996,424,576.7999997,411.7999988,142.1999997,199.8000031
01NE317B,CASTLEREIGH,80.57,6.87,16,5,PRECIP,2021,194.8999996,50.19999999,239.6000001,153.3000002,735.3999996,316.2999985,525.6,478.4999998,404.7,412.6999962,450.3000002,95.99999994
01NE317B,CASTLEREIGH,80.57,6.87,16,5,PRECIP,2022,73.59999943,56.80000001,137.5000003,279.8000007,744.6999998,167.2999992,456.5999999,822.8000002,201.7000006,834.8,133.5,139.5000007
01NE317B,CASTLEREIGH,80.57,6.87,16,5,PRECIP,2023,88.4000001,41.20000011,150.8000002,304.2999997,184.8000008,257.0000002,485.3999987,48.29999924,410.4000001,406.4999993,502.1000004,251.4000001
01KG092C,DODANGASLANDA (COCONUT),80.52,7.57,16,5,PRECIP,2019,DNA,6,DNA,DNA,DNA,DNA,DNA,140.1999984,182.0000002,554.1999993,180.1999931,222.1999998
01KG092C,DODANGASLANDA (COCONUT),80.52,7.57,16,5,PRECIP,2020,50.30000114,6,12.5,191.5999994,232.9999993,107,179.0999994,62.19999981,218.999999,29.5,175.2000015,222.5000019
01KG092C,DODANGASLANDA (COCONUT),80.52,7.57,16,5,PRECIP,2021,190.8999996,0,26.79999924,141.6000037,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA
01KG092C,DODANGASLANDA (COCONUT),80.52,7.57,16,5,PRECIP,2022,15,0,63,251,53.50000048,32,135.0999999,360,218.0999999,DNA,DNA,DNA
01KG092C,DODANGASLANDA (COCONUT),80.52,7.57,16,5,PRECIP,2023,15.80000019,78,66,84,257,80,DNA,0,148.5000019,703.500001,976.1999969,287.5
01KY082E,DELTA ESTATE EAST DIV,80.67,7.12,0,5,PRECIP,2019,16.5,121.2000008,0,307.7999978,78.39999914,169.4000018,270.9999993,319.3999987,272.8999996,587.9000019,283.2000079,292.2999992
01KY082E,DELTA ESTATE EAST DIV,80.67,7.12,0,5,PRECIP,2020,62.69999886,80.79999828,0,234.2999985,458.4999975,169.5000005,192.7999994,340.3000027,277.100001,188.1999979,173.6999989,252.2000043
01KY082E,DELTA ESTATE EAST DIV,80.67,7.12,0,5,PRECIP,2021,120.3999995,4.299999952,68.30000049,201.1,749.3000021,260.9000013,321.7000005,302.899999,199.5000029,729.0999991,534.799999,100.6999984
01KY082E,DELTA ESTATE EAST DIV,80.67,7.12,0,5,PRECIP,2022,17.29999971,12.10000002,101.2000008,362.5999986,328.7000011,67.50000012,376.6999979,448.600001,157.4000006,591.4999945,199.5000026,222.6000026
01KY082E,DELTA ESTATE EAST DIV,80.67,7.12,0,5,PRECIP,2023,44.5,73.0999999,133.2000017,160.4000001,177.3999989,108.4000001,156.5999992,44.50000048,245.8999987,594.5000032,410.1999972,399.3999982
01KY095A,DOLOSBAGE INGURUGOLLA,80.45,7.12,0,5,PRECIP,2019,6.699999809,160,42.5,339,31,367.2999998,277.6000004,504.6000007,DNA,454.700004,DNA,DNA
01NE098A,DRAYTON,80.62,6.92,0,5,PRECIP,2019,37,87,25,252,70,329,398,530.5,246.5,373,221,153.5
01NE098A,DRAYTON,80.62,6.92,0,5,PRECIP,2020,8,6,27,193,533,311,325,452,508,385,151,299
01NE098A,DRAYTON,80.62,6.92,0,5,PRECIP,2021,191,8,178,110,753,326,499,464,384,431,425,67
01NE098A,DRAYTON,80.62,6.92,0,5,PRECIP,2022,23,66,44,355,598,183,391,843,200,889,112,115
01NE098A,DRAYTON,80.62,6.92,0,5,PRECIP,2023,63,36,149,300,171,296,543,67,423,646,644,389
01CB0080,DEHIWALA ZOO,79.87,6.85,16,5,PRECIP,2019,57.89999998,153.7999992,41.60000096,148.7999995,245.4000041,199.100002,173.9000012,232.6000006,579.2999979,448.2000007,483.2000046,244.6999964
01CB0080,DEHIWALA ZOO,79.87,6.85,16,5,PRECIP,2020,54.3999998,0,3.5,173.4000027,250.6999927,148.7999974,298.9000008,100.3000016,436.7999929,102.5000003,281.9999986,289.3000008
01CB0080,DEHIWALA ZOO,79.87,6.85,16,5,PRECIP,2021,117.8999993,13.00000036,133.9999997,286.2999967,433.3000026,251.1999996,203.1000018,197.5000006,172.1000004,293.1000018,426.1000013,66.39999962
01CB0080,DEHIWALA ZOO,79.87,6.85,16,5,PRECIP,2022,96.89999965,47.89999962,74.89999974,391.000003,337.9999983,71.30000004,12.39999989,111.6000004,82.30000013,484.700003,238.4999936,279.200003
01CB0080,DEHIWALA ZOO,79.87,6.85,16,5,PRECIP,2023,72.29999991,125.4999985,224.6999972,231.6000041,200.8999991,158.6000003,64.30000015,59.29999954,565.5000011,643.2999946,470.6999953,372.499997
01KE0100,DUNEDIN ESTATE,80.28,7.03,122,5,PRECIP,2019,0,269.2999967,171.6000032,345.2000006,DNA,406.5999948,113.9999991,DNA,509.5000041,499.200002,525.9000009,DNA
01KE0100,DUNEDIN ESTATE,80.28,7.03,122,5,PRECIP,2020,122.5999994,DNA,DNA,DNA,DNA,267.5999971,DNA,DNA,DNA,226.6000025,DNA,DNA
01KE0100,DUNEDIN ESTATE,80.28,7.03,122,5,PRECIP,2021,DNA,113.2999971,290.1999944,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA
01KE0100,DUNEDIN ESTATE,80.28,7.03,122,5,PRECIP,2022,35.49999967,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA
01RT082G,Delwala,80.5,6.5,16,5,PRECIP,2019,41.79999971,326.4000006,133.1000013,361.0999973,80.79999971,288.6000001,213.1000009,545.7000012,630.1999986,588.0000024,269.6999995,217.1999979
01RT082G,Delwala,80.5,6.5,16,5,PRECIP,2020,5.099999905,7.099999905,161.8000002,DNA,533.9999967,252.8000007,283.1999986,240.0999999,610.3999977,231.6999993,600.7000041,269.2000017
01RT082G,Delwala,80.5,6.5,16,5,PRECIP,2021,172.3999991,116.3,242.6000023,249.400001,709.9999995,429.399997,425.6000016,408.6999962,405.3999941,494.0000024,538.499994,506.6999968
01RT082G,Delwala,80.5,6.5,16,5,PRECIP,2022,191.8,231.5000029,140.5000026,447.3999987,950.099997,355.9999969,408.9000044,521.4999998,286.1999967,752.8000031,264.7000036,231.9000025
01RT082G,Delwala,80.5,6.5,16,5,PRECIP,2023,235.1000018,247.5000021,417.6000013,195.2999973,206.6000006,475.4000001,242.4999986,95.10000229,769.4000025,687.7000051,532.999999,465.1999998
01PL093B,DIYASENAPURA,81.02,8.12,0,5,PRECIP,2020,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,597.8000002
01PL093B,DIYASENAPURA,81.02,8.12,0,5,PRECIP,2021,444,17.5,33,92,41,106,2.5,8.5,133.3999996,134,259.4000019,180.6999998
01PL093B,DIYASENAPURA,81.02,8.12,0,5,PRECIP,2022,325.5,135.3999968,33,159,0,6.5,99.4000001,123.4000001,49.5,163.4000015,183,190.4999986
01PL093B,DIYASENAPURA,81.02,8.12,0,5,PRECIP,2023,96.00000072,164.7,32.4000001,34,214.4000001,8.800000191,0,101.4999971,51.70000076,511.400002,283.0999975,365.7999978
01KE0089,DIGALLA ESTATE,80.3,6.95,122,5,PRECIP,2019,9.5,150.8000011,101.5999992,451.6000047,275.1999989,435.3000052,145.0999994,DNA,DNA,DNA,DNA,DNA
01KE0089,DIGALLA ESTATE,80.3,6.95,122,5,PRECIP,2022,40,84.29999924,247.8000002,414.5999999,883.0999975,370.9000006,184.9999998,450.3000007,305.5000017,816.7,DNA,DNA
01MT079D,Deegala,80.45,6.15,16,5,PRECIP,2019,58.80000002,73.40000003,145.6000002,450.0000032,245.0999994,291.0999975,120,502.1999967,763.7999995,447.799997,136.9999986,108.3000004
01MT079D,Deegala,80.45,6.15,16,5,PRECIP,2020,0,2.099999905,DNA,32.40000057,DNA,157.1999992,238.1999971,123.5000005,354.8000023,61.50000077,397.2000003,270.4
01MT079D,Deegala,80.45,6.15,16,5,PRECIP,2021,127.7999976,106.5999993,77.99999964,343.1999969,611.4999979,103.3000017,69.90000054,183.8999997,253.099997,183.9000009,428.0000023,289.6000028
01MT079D,Deegala,80.45,6.15,16,5,PRECIP,2022,204.0999991,201.2999983,194.0999966,340.3000058,648.4,177.8999996,189.7999972,196.7999998,80.39999771,517.600004,392.8000011,198.0999976
01MT079D,Deegala,80.45,6.15,16,5,PRECIP,2023,179.3000016,164.7000009,250.4999964,DNA,435.7000084,343.6000034,179.6999998,122.2999997,710.7000049,503.4999981,323.9999999,278.1999991
01KG092B,DODANGASLANDA,80.53,7.57,16,5,PRECIP,2019,1,75.80000019,46.5,118.6000007,20.69999981,67,77.90000212,92.80000043,228.7000003,655.5000002,206.1000009,240.1999981
01KG092B,DODANGASLANDA,80.53,7.57,16,5,PRECIP,2020,71.20000029,5,20.69999981,185.8999984,267.7000003,99.69999981,199.2999949,68.40000081,232.3000034,47.70000076,228.1000023,224.0000012
01KG092B,DODANGASLANDA,80.53,7.57,16,5,PRECIP,2021,188.5999994,23.60000086,39.5,217.5000005,454.1000013,186.1000001,81.5,70.19999981,185.3999988,376.2999997,685.0000002,10.39999986
01KG092B,DODANGASLANDA,80.53,7.57,16,5,PRECIP,2022,22.39999986,15,75.5,396.999999,160.0999999,15,218,248.7,152.6999969,261.6000004,456.8,328.8000002
01KG092B,DODANGASLANDA,80.53,7.57,16,5,PRECIP,2023,35.30000019,71.89999962,77.40000105,161.1000013,313.3999994,105.0999999,44.69999981,57,193.0999994,569.5,689.2000003,388.3
01NE088A,DICKOYA,80.58,6.88,1280,5,PRECIP,2019,DNA,DNA,89.5,323,88.5,295,330,352.5,250,537,DNA,152.5
01NE088A,DICKOYA,80.58,6.88,1280,5,PRECIP,2020,15,1.5,DNA,DNA,541.5,252.5,184,DNA,DNA,DNA,DNA,DNA
01PU099A,DUMMALASURIYA,79.85,7.48,25,5,PRECIP,2023,36.59999982,14.10000056,22.19999972,276.1999997,213.4999999,73.70000041,24.49999981,DNA,375.7000011,DNA,DNA,DNA
01PU099A,DUMMALASURIYA,79.85,7.48,25,5,PRECIP,2019,DNA,12.4000001,7.800000191,130.1999992,62.89999896,235.0999982,36.0000004,193.3000024,240.8999998,477.6000051,283.0999998,93.10000005
01PU099A,DUMMALASURIYA,79.85,7.48,25,5,PRECIP,2020,0.400000006,DNA,23.59999943,162.1000021,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA
01PU099A,DUMMALASURIYA,79.85,7.48,25,5,PRECIP,2021,96.19999954,DNA,107.7000007,DNA,514.3000035,479.2000125,46.60000026,99.20000017,66.29999939,343.4000013,607.2999967,21.80000025
01PU099A,DUMMALASURIYA,79.85,7.48,25,5,PRECIP,2022,1.700000048,30.59999967,2.599999905,294.4000037,462.6000005,86.29999983,30.69999921,54.40000021,23.59999979,282.3000017,203.0999987,200.6999988
01MT085B,DENIYAYA  WILLIE GROUP,80.55,6.33,0,5,PRECIP,2019,67.10000086,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA
01MT085B,DENIYAYA  WILLIE GROUP,80.55,6.33,0,5,PRECIP,2021,152.8,189.4000006,362.5999985,333.5000008,756.0000087,342.9000032,445.7000004,288.0000012,314.2000005,351.3999999,400.299999,341.6999995
01MT085B,DENIYAYA  WILLIE GROUP,80.55,6.33,0,5,PRECIP,2022,90.5999999,87,147.1999993,444.0000008,709.4999962,149.7,310.0000006,188.8999996,DNA,DNA,DNA,DNA
01MT085B,DENIYAYA  WILLIE GROUP,80.55,6.33,0,5,PRECIP,2023,215,121.5999992,218,377,380.5000008,436.8999996,143.5,74.29999995,633,616.5,365.5999999,646.4999993
01BD0102,DYRABBA ESTATE,80.93,6.88,1300,5,PRECIP,2019,37,84,10,35,90.5,56.5,46.5,72.5,317.5,352,166,288
01BD0102,DYRABBA ESTATE,80.93,6.88,1300,5,PRECIP,2020,44,26,11,62,249.5,45,19,36,50.60000002,9,251,152.5
01BD0102,DYRABBA ESTATE,80.93,6.88,1300,5,PRECIP,2021,106,44,206,124,176,82,132,27,208,255,139,DNA
01BD0102,DYRABBA ESTATE,80.93,6.88,1300,5,PRECIP,2022,33.5,4,69,308.5,37,43,60,96,9,115,116,65
01BD0102,DYRABBA ESTATE,80.93,6.88,1300,5,PRECIP,2023,43,104,29,65,85,0,4,DNA,102.3,366,DNA,DNA
01MT074B,DAMPAHALA TEA FACTORY,80.63,6.27,176,5,PRECIP,2019,97.80000031,DNA,128.3000031,242.5999995,105.5999998,162.3999984,118.4000008,DNA,351.8000001,643.6000024,307.3000021,176.6999978
01MT074B,DAMPAHALA TEA FACTORY,80.63,6.27,176,5,PRECIP,2020,75.79999924,5.800000131,39.89999998,249.0000017,317.700001,90.80000067,116.7999995,81.59999895,337.4999967,101.8000019,435.4999979,260.5999999
01MT074B,DAMPAHALA TEA FACTORY,80.63,6.27,176,5,PRECIP,2021,315.0999975,120.500001,327.6000021,455.4000049,442.000001,161.8999989,236.2000003,158.4999981,212.4000026,493.900003,588.8999996,239.7999969
01MT074B,DAMPAHALA TEA FACTORY,80.63,6.27,176,5,PRECIP,2022,176.0999975,158.1000026,166.1000012,339.5999985,795.1000099,139.5999999,363.200001,341.6999958,223.6000013,DNA,DNA,DNA
01KY082D,DELTA ESTATE SOUTH DIV,80.65,7.1,0,5,PRECIP,2019,28,27,0,221,23,190,282,303,234,444,241,165
01KY082D,DELTA ESTATE SOUTH DIV,80.65,7.1,0,5,PRECIP,2020,29,31,3,180,423,134,147,266,328,285,175,318
01KY082D,DELTA ESTATE SOUTH DIV,80.65,7.1,0,5,PRECIP,2021,209,18,140,279,699,253,384,298,381,844,713,243
01KY082D,DELTA ESTATE SOUTH DIV,80.65,7.1,0,5,PRECIP,2022,26,38,63,405,481,261,346,678,235,DNA,335,364
01KY082D,DELTA ESTATE SOUTH DIV,80.65,7.1,0,5,PRECIP,2023,94,30,131,338,125,134,176,2,199,549,438,324
01BD0079,DEBEDDE ESTATE,81.12,6.95,16,5,PRECIP,2019,34,83,43,33.5,157.5,82.5,149,95.5,228,282.5,290,340
01BD0079,DEBEDDE ESTATE,81.12,6.95,16,5,PRECIP,2020,39,29,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA
01BD0079,DEBEDDE ESTATE,81.12,6.95,16,5,PRECIP,2021,169,75,144,231,145,110,128,140,181,421.5,299,233.5
01BD0079,DEBEDDE ESTATE,81.12,6.95,16,5,PRECIP,2022,59,63.9000001,57.19999981,329.7000017,69.5,165.0999994,260,115.5999999,123.5,243.5,326.8999991,132
01BD0079,DEBEDDE ESTATE,81.12,6.95,16,5,PRECIP,2023,107.3999996,174.7999992,48.5,186.9000008,290,3,59,80,193,967.2999992,450.5999978,530.4000018
01KG082C,DELHENA,80.55,7.52,111,5,PRECIP,2021,DNA,DNA,DNA,231.0999985,402.900001,DNA,148.0000019,120.8000011,135.7999995,DNA,712.7000027,1.200000018
01KG082C,DELHENA,80.55,7.52,111,5,PRECIP,2022,35,DNA,DNA,DNA,DNA,DNA,85.00000048,112.1999989,28.30000019,216.400001,250.7999973,270.400001
01KG082C,DELHENA,80.55,7.52,111,5,PRECIP,2023,70.70000038,78.10000056,98.49999905,77.30000049,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA
01BD074D,DAMBATENNE,81,6.78,1566,5,PRECIP,2019,17.90000001,167,86.99999976,178.9000002,27.49999976,49,91.79999971,DNA,413.9000002,666.6000013,483.4999993,326.2999973
01BD074D,DAMBATENNE,81,6.78,1566,5,PRECIP,2020,31,20.49999976,DNA,215.3000017,245.900002,29,129,132.6999998,162.7999997,50.70000058,454.4999979,104.3999993
01BD074D,DAMBATENNE,81,6.78,1566,5,PRECIP,2021,190.8,103,253.2000008,248.9000012,183.3999979,51.70000029,172.8000011,167.5,125.2000005,408.5,344,117
